,C0001,C0003,C0004,C0005,C0006,C0008,C0009,C0010,C0012,C0013,C0014,C0015,C0016,C0017,C0018,C0019,C0020,C0021,C0022,C0023,C0024,C0025,C0026,C0027,C0028,C0029,C0030,C0031,C0032,C0033,C0035,C0036,C0038,C0039,C0040,C0041,C0042,C0044,C0045,C0046,C0047,C0048,C0049,C0052,C0053,C0054,C0057,C0061,C0062,C0065,C0068,C0069,C0070,C0071,C0073,C0076,C0078,C0079,C0080,C0081,C0082,C0083,C0084,C0085,C0086,C0087,C0089,C0090,C0093,C0094,C0096,C0098,C0099,C0100,C0101,C0102,C0103,C0105,C0106,C0110,C0111,C0113,C0114,C0115,C0117,C0119,C0120,C0121,C0124,C0126,C0127,C0129,C0131,C0134,C0136,C0138,C0139
C0080,1.6028566625312177,5.233065180651641,1.5649432969573065,4.3556383166860435,4.52612024466882,0.9433382075479531,3.9330522973934623,9.130337317306262,4.778271523431008,0.7257979454843331,2.5432146904377118,1.0722950066636852,0.829258754522742,3.233572961065257,0.8376829928073806,4.45898740816862,4.2379595048053105,11.891177460056205,4.3556383166860435,2.2078091064497603,2.714705944047866,2.669504237100627,0.7252768375902089,4.788210321843769,0.8033141034909757,2.9044212842646537,1.6360829830733226,12.062124946160152,12.499096100023149,2.593237537388224,5.222776400141158,4.994861170753011,2.9671072747011467,2.1648146159636865,1.4905963683965002,3.5948430535501754,3.905496046850114,4.88268935705821,15.330586457866758,2.106701622626161,0.829244400014049,1.2031512785724257,2.756778049062453,1.3040050577666107,2.5130410220471187,2.3295080675741873,0.8019470481167938,8.416248499900242,2.516753377544048,2.236222690532258,2.6761661053732047,13.83282342299109,0.8534995476303844,2.3297834505924633,1.159170420361182,2.224904918373477,11.792088204824504,2.7886165338433906,0.0,3.905666200299737,12.440833931750166,0.8353748633558551,4.475171027184662,4.700822496111448,4.2412671824237,9.1265922608186,9.39020934708023,12.499096100023149,0.918729299284235,0.8625732041710481,4.46619908896904,3.6216084121060317,0.8645458983649089,5.546412741873279,5.638582129171542,1.8282987418956762,4.472168471711952,1.1263166124399144,3.140775812589099,1.4775112054264603,3.7594688853855076,2.5560790534373266,15.914416298299251,1.5308128227075908,2.1197927749660126,2.728245959572998,3.543504929022584,7.690618069440869,4.149615519735878,0.9443280569609586,0.9950055767904348,16.873586745126065,0.709274426130987,1.2733740897261483,2.1192404053283878,1.665884981141467,4.405584301047122
C0081,4.819830318180456,8.54728449768739,4.626552769178228,0.6267125607408408,3.604428571150174,4.551178923937902,7.359936306076146,5.500725523673458,1.1796099290612854,4.616284112342268,4.565323493978932,4.929019787674211,4.5850590083337375,5.980531445204531,4.578746706779338,7.696585734450807,0.8971682644952758,8.18227886156215,0.6267125607408408,6.110633017505438,5.621929131336762,4.557707737525842,4.516718873969015,1.1906010514171705,4.611720560637618,6.663317231723946,4.744483134899004,8.579197414470144,8.894695220060598,6.477250576788365,8.512469988495212,4.452766348777219,5.791737475924552,6.058072533523324,4.018979438826331,3.2058434638428324,1.1869873519240652,1.1837803444082744,11.6626748362343,5.982991521763016,4.630620792228438,4.628899413389517,4.805881983621609,3.034666772443148,5.474516259272701,6.228123966943369,4.527455068048728,11.91841700952311,6.355351444666868,4.411450416450373,2.3404024424992853,10.138161585354187,4.550806033893065,4.6769070267906825,4.543559794753789,1.7533764071289375,8.092031307750585,6.652863616969547,3.905666200299737,0.0,9.314068435038308,4.570779834807325,1.4400355345310984,0.8595861519298982,0.9142201009666506,12.274799124261582,12.250919015433027,8.894695220060598,3.011702483710936,4.590268163445415,1.3841550798191353,6.714956028640479,4.696243689076959,8.73433899212152,2.1653766267453807,4.299351695064425,8.354967527748459,4.62601551401716,2.33313838471989,5.374903968361471,3.3432719501325665,5.506181038412928,12.29775423671888,5.063244420181487,6.023054732108027,5.634356101692469,7.115115461943875,10.951288518871749,1.0193618383356493,4.574077697767815,4.898976372585801,14.653580409642611,3.2046146228798555,3.133344473007623,6.013541533760431,3.6589872043778295,0.5556234271052253
C0082,12.39208157641405,14.844227965616403,12.173755032143927,9.343123771073016,12.553919561075729,12.595429644327522,16.335128520311873,4.260784056662443,8.138295035643546,13.13209522282361,13.835598184829879,13.147368743331354,12.756731574463053,12.435448831244901,12.737202443261426,16.784736296498945,9.764362779344799,3.4270947988807245,9.343123771073016,14.43694103391439,12.454910155711955,13.843597709685966,12.748735592476867,8.12717680811582,12.835089867090458,15.328062467075473,12.262198402534256,1.8924891946898403,2.6329383991625406,14.884398654001712,17.585948611672755,13.369090732885326,12.439997083061378,14.453508196786206,13.129153803704257,12.42414704266887,10.27839933664954,8.134461359756703,4.366098093297473,14.447523987074494,12.839836196093785,12.481228035852212,14.085031952742296,12.091053130185811,12.445572312022021,14.579551272517959,12.68837346233094,20.856779485925856,14.894870111041927,13.647583005172223,11.653886490503632,3.682662235555592,12.676259842517847,13.902102607375229,12.404154212370393,10.852742126629709,3.366832445450741,15.116433447607893,12.440833931750166,9.314068435038308,0.0,12.72621789612525,10.103718197970508,8.505374766061227,9.777878233699997,21.452181161930703,21.522676238248902,2.6329383991625406,11.577988099452483,12.731156352870652,10.050901567216538,13.268984703444664,12.927797280327548,17.86208694324865,9.526736458209797,13.463148004814357,16.659872135683866,12.543284200122033,11.618707472649358,13.633387005420868,12.530949409471457,12.448053757929621,4.500444283546363,12.826812522369135,14.352505125769852,12.459465659390553,15.979298876606364,20.063477822238372,9.958589646918375,12.628310664367225,13.332984278229368,6.462192542182738,11.897426990167524,12.191701217494433,14.407136875322445,12.838997707736594,8.781040026606423
C0083,0.9018377731171634,4.397880685369543,0.9588489043645153,5.064571103262535,5.352501697032689,0.19999763532202752,3.8916546216559156,9.606650189493028,5.340131414194722,0.7103403203579597,3.1751838682419207,0.4212410010556916,0.036241370337337736,2.5074834921519877,0.011160506958225732,4.493571620044262,4.984835301575734,12.3796141730663,5.064571103262535,1.7141569695108025,1.9820729424733912,3.315095755835699,0.13258653456996605,5.349374895327946,0.14100383077905704,2.6598418490747884,0.9827286862977817,12.461844799642737,12.940621831059207,2.158267989070736,5.1964493987374265,5.796176380680009,2.2383728109272045,1.7277521794252786,2.179613919774567,4.420710777209193,4.684337417137111,5.461542255372563,15.78662706668576,1.7325918762876586,0.129627411739983,0.49499911743265756,3.356724039915102,2.139373124176717,1.7814528859715428,1.8552340018354816,0.04348226443284862,8.203133332154794,2.1885497900515483,2.8750140239125135,3.5091938331799573,14.30628242092004,0.062318570967464786,2.9104354149912286,0.5043493553706614,2.9718225267680287,12.27708492366744,2.3912597476914623,0.8353748633558551,4.570779834807325,12.72621789612525,0.0,5.256240627742973,5.322897576461379,4.989549500972534,9.074696832280653,9.44612640693182,12.940621831059207,1.573809442748685,0.02774331462105711,5.24353465720624,2.813809717899667,0.21609505122548167,5.557911918301451,6.406005341255734,2.460588362719069,3.977965445673616,0.391683680989104,3.9744493416785307,0.9091753368182425,4.582542295567828,1.8241039762229114,16.346273732048996,0.7088618793716446,1.6284139291388766,1.9948946056951122,3.427911081841404,7.612342791073318,4.9104231433601875,0.17509260957207223,0.7092676652895208,16.8869752459431,1.48188127034733,2.107517348920664,1.68153272896363,2.4338146219597916,5.038724267674189
C0084,5.702987791053322,9.502354301715034,5.5385425774202695,0.9413457480391781,2.462693941957691,5.28768884669213,7.342318309748043,6.0217785532668,2.3156366780183104,5.1111062693864975,4.293436446049124,5.547212350978326,5.261500646529802,7.051438328397895,5.261939671061924,7.5592344942669145,0.5441147463060101,8.509562789388218,0.9413457480391781,6.576007969799101,6.636962922851687,4.238144618534913,5.172610216799043,2.324046864399999,5.2610579888006646,6.905738093375999,5.653214153642166,9.137108820677096,9.329581871759261,6.876889627466042,8.364230125178366,3.2996549689543233,6.83560900175431,6.492322904194869,4.082575900198329,2.3921714681049617,0.5721037415471023,2.2187214407212226,11.979566871615845,6.3860384452923045,5.28455726209591,5.433742611904814,4.492619406503836,3.3059053504527594,6.468142585655058,6.67272917337038,5.215323975289619,11.807771653056802,6.691188392243712,4.232933688679357,2.089707879441897,10.44462351390838,5.252023640209981,4.500207483512315,5.354832014465922,2.2981882808176293,8.433372905790662,7.011878656056822,4.475171027184662,1.4400355345310984,10.103718197970508,5.256240627742973,0.0,1.8092294520744683,0.5267092427158199,11.94344219966457,11.778232642218333,9.329581871759261,3.7069443012461623,5.280125992715002,0.061047453534079914,7.714318900983021,5.332448681466307,8.523258600941508,1.1807430077755825,4.2586120923166115,8.705728352010235,5.406051454184729,1.7972187762431868,5.931931614571472,2.4684081397138846,6.504399495207992,12.663974930027065,5.8556919712055855,6.493237286694981,6.650242308298106,7.197648685729593,10.710032430787727,0.4473874169614593,5.303749708745454,5.410848115171023,15.746129768076294,3.7794517284407925,3.3849126718150275,6.451968709818091,3.660481597075942,1.6618883735796999
C0085,5.488286503944768,9.136903262675528,5.284072740583973,0.8920545047282734,4.214751195653017,5.285938710579803,8.217246356016423,4.643192406216357,0.5163882194910555,5.419856083212639,5.415583362663375,5.697397405531916,5.339913535219798,6.519122297803274,5.331493630697162,8.556170315350558,1.3347646300957074,7.323575011881507,0.8920545047282734,6.90850979519033,6.203737421479057,5.40369755466765,5.279046402660003,0.5234607425194411,5.3747472983112665,7.499086820684781,5.401514269040493,7.728224730853259,8.035999866495601,7.287213036337999,9.372056026859418,5.06389892686765,6.351988892045186,6.8632047742319395,4.877603207777326,3.939827901378476,1.8082901508372557,0.41115815802183403,10.80338265147459,6.795030013261735,5.3919705010618015,5.335828102538553,5.653496019001935,3.887052446650814,6.071962114297937,7.029950458131329,5.279415314462569,12.777006377625789,7.1779121409167805,5.267334446599561,3.170871640323807,9.279390548118895,5.29795609707946,5.533506936486612,5.249249674033365,2.59981396376167,7.232985679026326,7.469876216090014,4.700822496111448,0.8595861519298982,8.505374766061227,5.322897576461379,1.8092294520744683,0.0,1.35122106727599,13.13016831355205,13.09394500343309,8.035999866495601,3.7913660426981717,5.34064862758624,1.748383591350308,7.293036306940889,5.46213731774839,9.59323315014447,2.0402585558102784,5.158904097472782,9.167064222053536,5.343062830990984,3.1134102890403517,6.15577322508949,4.060622296772434,6.100317689484545,11.43825493580884,5.768635806951934,6.820402611918695,6.215433968176071,7.966800858854828,11.810018159242833,1.5223431688367066,5.310949261165452,5.695779962417966,13.974987389298322,4.010587349968495,3.9864111179157953,6.818054991138696,4.518539767552636,0.30609654684424364
C0086,5.37117789573132,9.156697141659341,5.195996985015936,0.4591668712105314,2.8641414715591726,5.003616948082899,7.340405556882713,5.773000727912544,1.8393867762839604,4.909715159424012,4.363843408293301,5.306043970890244,4.997970209431539,6.659959773526617,4.996076295700354,7.602422023039512,0.017807168745441002,8.33910619090593,0.4591668712105314,6.39515286287926,6.2636827405404905,4.326126156131973,4.915499850905637,1.8485471221576275,5.006919187598158,6.806771062143962,5.312395198456793,8.888047392735652,9.123701199877313,6.7210970965299826,8.414445991351233,3.7128358155412298,6.452941650047843,6.322122911768122,4.024123242233996,2.6486865882874584,0.5143744066663967,1.7616762566286501,11.820740719072216,6.226394015038612,5.02900390409937,5.127189106506701,4.581131144680441,3.157308869779057,6.101694277265622,6.4997984801342765,4.947486697233656,11.852400426367323,6.557364298980844,4.267082140359786,2.0960036199619236,10.28664164068438,4.97985586782223,4.536949221248931,5.045562069791192,2.020049764109018,8.257708468238766,6.87134181430999,4.2412671824237,0.9142201009666506,9.777878233699997,4.989549500972534,0.5267092427158199,1.35122106727599,0.0,12.069486768222307,11.956174786871005,9.123701199877313,3.4197909315374755,5.0120949302969935,0.4700519698335227,7.3494522765389725,5.083422752286727,8.597228650302343,1.4366042419998168,4.241342128407358,8.574726178365308,5.1078321840620164,1.909532191355238,5.7148161927479695,2.753137965093264,6.136491508621062,12.488677862668805,5.555926517955619,6.310221516836153,6.276709419541371,7.158331661531554,10.800677194811088,0.18079428576265638,5.022149161194461,5.20596335212281,15.324554049612749,3.5341604835976574,3.2451852574967646,6.280052259158838,3.6180456913017114,1.16573954502329
C0087,9.727741431851118,10.111944832289538,9.899156851185307,12.423326664832787,9.97475425999637,9.251764944963659,5.201563057454335,17.772636436603975,13.405380759501748,8.507437167458281,7.721765111245416,8.685637452459511,9.039234208777735,10.654066125192733,9.063728050835193,4.681147535392176,12.077707980515523,20.405229974803433,12.423326664832787,7.551191305544869,10.292870037047448,7.74741918904033,9.008519952183352,13.41649028786972,8.941359675495216,6.448243541790348,9.857494110812937,20.851423098030036,21.160449942444284,7.108599983683451,3.9039003761088042,9.487225162218023,10.46925314629729,7.467240095542415,8.326817692379143,9.607528539455421,11.560711949405146,13.446635384052255,23.888749880120113,7.404082620973376,8.946380024612507,9.466893263265634,7.493426425287137,9.363820194429973,10.175612512427804,7.411897253085569,9.102548217537063,1.8753351452556788,6.953663561417692,7.863352317465953,9.993214690416428,22.355287229949194,9.13467476111916,7.598417088489373,9.5205121482808,10.62232331325276,20.321728864203518,6.857609883240786,9.1265922608186,12.274799124261582,21.452181161930703,9.074696832280653,11.94344219966457,13.13016831355205,12.069486768222307,0.0,1.236388844704628,21.160449942444284,9.922774801295471,9.079854993421254,11.976989131367104,10.209081869503569,8.858609340826327,3.5953348371691343,12.969754115550108,8.003864314271413,6.0038648621963695,9.375755693351014,10.168972744294775,8.25789800284545,9.581761377679031,10.199763072444071,24.548342033667158,9.274543905756095,7.614977876947979,10.297600704276562,5.6468041682458985,1.4748490357847999,11.899976638506706,9.218924929717467,8.380025072963596,25.95990155007658,9.589503967819013,9.262833525001694,7.506789192178662,8.638153207881384,12.829750580415313
C0089,10.169867260385187,10.941200145318087,10.323675359415502,12.33774173222373,9.655973820345928,9.633478976725481,5.563983918031844,17.714545654565203,13.40865811378876,8.827311401476214,7.692215396027461,9.081223170301026,9.410000836063027,11.23561697212725,9.435508664699547,4.954903302212528,11.965969127149657,20.284710015719476,12.33774173222373,8.043661602433865,10.837294135440269,7.693522129371601,9.36580348604913,13.419822259468777,9.308011986139379,6.910488481105413,10.294937809810426,20.818133454581563,21.079630717220695,7.6233665518763285,4.272084874483126,9.085948808740264,11.031999042031243,7.940834797926988,8.42384673216929,9.39852286864042,11.442274019021273,13.433455806861947,23.75775902007319,7.855163293962124,9.316511593734782,9.872698995297055,7.44694751516157,9.457703981214433,10.703258516844123,7.911794060777845,9.469511029297642,3.069640428545867,7.423332588869258,7.8751283963932,9.925391596052858,22.222783382340612,9.507764352395418,7.621798151764971,9.9176823175092,10.671452429668241,20.206411740686658,7.378344821449507,9.39020934708023,12.250919015433027,21.522676238248902,9.44612640693182,11.778232642218333,13.09394500343309,11.956174786871005,1.236388844704628,0.0,21.079630717220695,10.122376516385764,9.454704997870643,11.816856608433651,10.86544685509256,9.231600347306948,3.891529661827658,12.741887132171977,8.074419449970275,6.765617516385679,9.776041781395318,10.046844102388228,8.68906052168962,9.349658437710996,10.731080696733011,24.438401956126036,9.72877955903929,8.097886860116754,10.843366634483695,6.063476297115993,2.2335125347119025,11.781087042818767,9.601706430302306,8.738616301507717,26.263210271652945,9.780476693130318,9.358826849293237,7.97627048608339,8.688777521017899,12.800482183289759
C0090,12.785017151986105,15.728332936965831,12.561906336769006,8.746094619558848,11.658038134173093,12.84348742282176,16.225549569328326,3.3969175307063524,7.8027058274813275,13.22096918040514,13.439233819896655,13.35498817864084,12.966525306122232,13.156793544845646,12.950975520060164,16.587769045540462,9.113783709402254,1.023354344065851,8.746094619558848,14.640503640365797,13.071732563499737,13.418151366434417,12.936088750662272,7.791857259517639,13.029069846152437,15.393847694552205,12.664678786150372,0.8562191552459933,0.0,15.063747482856554,17.40319337503127,12.409424817321433,13.108045004765595,14.62835783676408,12.901077567105633,11.721595242963186,9.637822440658535,7.740312813114181,2.8543851860636096,14.592237972579921,13.039237962664298,12.788849759652322,13.670844099295246,11.88858910950016,13.022177212668709,14.776039960175487,12.899208555754813,20.79102163865292,15.01466266309675,13.301151616844184,11.171899621086625,1.4820364530859502,12.899302015334971,13.568153790434577,12.70511933005544,10.599883861181613,1.0337483605569129,15.275332155798868,12.499096100023149,8.894695220060598,2.6329383991625406,12.940621831059207,9.329581871759261,8.035999866495601,9.123701199877313,21.160449942444284,21.079630717220695,0.0,11.588248467452585,12.951008341417111,9.286442201126976,14.010712044663855,13.122318359900806,17.62903093876408,8.50254636740016,13.192414006445876,16.916854653119575,12.832309698574011,11.032813798415976,13.841942777571603,11.79493022687917,13.033238543789592,3.4170772941101695,13.180607060061073,14.552663129495762,13.078810742128963,15.940818876745334,19.845960328208324,9.299400636604497,12.874379879722262,13.461983887484486,8.866134182748626,11.870389286421945,11.98955545361834,14.581680897656442,12.552232011441868,8.339095466227134
C0093,2.030065868731575,5.825425489542136,1.895022381338984,3.4918412266672774,4.168723517856907,1.5846848999999166,4.760170160445341,8.215323498228983,3.859765811841125,1.6444527400861884,2.8380050850380543,1.9178045441776999,1.584565545252206,3.537433915596129,1.5808779314265007,5.241736142540433,3.414622568851431,10.974159926005065,3.4918412266672774,3.1201536287416323,3.0607517274869673,2.930848853067657,1.509427381715292,3.8696811773099116,1.603544727358523,3.8067785369293965,2.001890421167691,11.16056536016392,11.588248467452585,3.5115005933246386,6.027957774158776,4.7626931903139145,3.290311292582732,3.0819497347671314,1.819828236837957,3.2670743505091804,3.135321159065881,3.9654092090695148,14.416750616582759,3.0254270263397514,1.623578044001005,1.7300978149160982,3.0862627657396,1.0369356729955392,2.8722566695761302,3.244571079559271,1.5311807009687817,9.285006265409297,3.4326025984660533,2.5480805132636504,2.1650073105318737,12.917012409781737,1.5612875039685516,2.7223266716937693,1.6535069381056497,1.4099108624786725,10.875402138513017,3.707179390798441,0.918729299284235,3.011702483710936,11.577988099452483,1.573809442748685,3.7069443012461623,3.7913660426981717,3.4197909315374755,9.922774801295471,10.122376516385764,11.588248467452585,0.0,1.595423278987061,3.6906553040998187,4.089654211880814,1.686208463161409,6.328978995610928,4.842985833157102,2.2001856888157474,5.389716335850368,1.6992672985888801,2.6218281750291696,2.365829183547316,3.4466935663063354,2.912571554020311,15.004419282290417,2.1489013662389755,3.0318193575329366,3.0745828675914186,4.404802450067881,8.505538650809862,3.346443968029121,1.6026244682425597,1.9091599358398386,16.15977546370673,0.34532836760133334,1.0832450750201315,3.0361593354550886,1.768879948608631,3.499075829214009
C0094,0.8789293929060831,4.370580933879649,0.9402041216004575,5.085572604365901,5.380183427790254,0.18396043685625801,3.8988610145167537,9.61852799287152,5.3557411049433075,0.7306372926983151,3.200534645146977,0.41664729656094285,0.05341176156002813,2.4818745858778213,0.02990397995856537,4.50280513730792,5.00732507964563,12.391715890937398,5.085572604365901,1.7076311309743075,1.9564717103692966,3.340652010629086,0.1589845808229228,5.36495766175387,0.15652533381099815,2.6614286323634504,0.9617487638128658,12.470779199930712,12.951008341417111,2.153266065401046,5.203398412510041,5.823863823040455,2.2127801344187477,1.7237353854758117,2.2062884176530577,4.448394572002715,4.708182015004493,5.4777192671159485,15.797401027783167,1.7312558293576283,0.1410034852553188,0.4743540888409348,3.38139639297506,2.16654325392527,1.7559950920057616,1.8492056484557742,0.06480569523490291,8.202979273815233,2.1878427468706887,2.900600293806309,3.5359599128965167,14.317745028810734,0.05580235365411857,2.934925983209827,0.48727257251571693,2.99478294099498,12.289068593859488,2.3873902924746355,0.8625732041710481,4.590268163445415,12.731156352870652,0.02774331462105711,5.280125992715002,5.34064862758624,5.0120949302969935,9.079854993421254,9.454704997870643,12.951008341417111,1.595423278987061,0.0,5.267258378127041,2.7861831588221473,0.22310466401880585,5.565930020724385,6.429209415058663,2.4862604681427247,3.9685644208666226,0.37047588999750497,4.001277025304304,0.9028022459699221,4.610256039030614,1.7986079513502233,16.356159290869392,0.681175867155558,1.6222551548358508,1.9692646339151618,3.4330661660328103,7.616879400339449,4.933486542189272,0.1565242487424765,0.720036832706826,16.882549566004684,1.5067334942848316,2.134912701900097,1.6776348185481593,2.4613307503148416,5.056940876715532
C0096,5.68185233520463,9.480016914232708,5.5158837798113565,0.8804982772141505,2.518765519354672,5.272750296493414,7.361741390510958,5.974454043807712,2.254618463654895,5.106523786372829,4.319399409578792,5.53787881054079,5.249202243947395,7.022165211069087,5.249342430480712,7.58359491032116,0.48727314661446813,8.469509235423148,0.8804982772141505,6.574519674951819,6.610268850414636,4.265933741041754,5.161091715922998,2.2630350203662872,5.249958047207832,6.914082649940236,5.630830005284558,9.090239270673,9.286442201126976,6.878520774596499,8.389504955235122,3.3569070736969246,6.8075933498411905,6.4921011627053735,4.0941716363451865,2.4352433970505203,0.5607159389779991,2.157977414352366,11.940956509621838,6.387054316260863,5.273287770961245,5.415908318410884,4.520631134845188,3.306223204534899,6.4423905666855505,6.672233254440514,5.202452700260525,11.832906410232725,6.695382240705076,4.254950136665236,2.1053520359267845,10.40595896654564,5.238611381703307,4.522691404756343,5.336606544714742,2.2810349752814236,8.392831725196773,7.0153703503471885,4.46619908896904,1.3841550798191353,10.050901567216538,5.24353465720624,0.061047453534079914,1.748383591350308,0.4700519698335227,11.976989131367104,11.816856608433651,9.286442201126976,3.6906553040998187,5.267258378127041,0.0,7.689024331401162,5.3220297617848,8.55106503774326,1.179969803953658,4.274986953950986,8.7107337689885,5.38930863951561,1.8236648061709724,5.925762104516921,2.514319787467439,6.478447303581805,12.623881547522911,5.838906679220758,6.4914596833918825,6.62351457916937,7.21288251625533,10.739868011247847,0.40243038120637026,5.289139191235162,5.405979577274449,15.687358117940386,3.7685310352721455,3.386377618161455,6.4515262007006235,3.6734978083034555,1.6010189586186216
C0098,2.0676348154883715,1.8451926159548884,2.195949491783861,7.30190618302262,8.143266666826166,2.679118685770127,5.530420179019999,10.896463181230374,7.137979593780915,3.3985895719145334,5.908540399221157,2.8000719251369395,2.830858624851019,0.8542775490557645,2.814849442490661,6.21279381979003,7.340568064525324,13.625424046346053,7.30190618302262,3.062053230043437,1.0931466939732313,6.055910760387935,2.942391355672122,7.144494299135851,2.8963949049169444,4.138911120177213,2.0877694304110004,13.400706533409737,14.010712044663855,3.377566533087947,6.687722604419621,8.609259641994813,0.9505371427266921,3.209512465947784,4.971527300199683,7.213330560941387,7.1533826726176395,7.298028786723233,16.851044091777286,3.3558954284727878,2.8688928556283484,2.4284688899505693,6.0571378014157835,4.899952132350383,1.2477709953247655,3.154999353470431,2.838610648480954,8.8930175043187,3.6660112424273867,5.621735863714588,6.2228923202125515,15.458312450873697,2.7815986200037632,5.610166881166454,2.4866403013989387,5.4450642300630845,13.513508753752072,3.592292549404278,3.6216084121060317,6.714956028640479,13.268984703444664,2.813809717899667,7.714318900983021,7.293036306940889,7.3494522765389725,10.209081869503569,10.86544685509256,14.010712044663855,4.089654211880814,2.7861831588221473,7.689024331401162,0.0,2.8820569662926103,7.1043116774755575,8.783631523359048,5.215571144909412,4.247022166360635,2.4969290861436697,6.687723588421233,2.820021927954987,7.3798466434954175,1.213163395700614,17.31621005766905,2.105327476055558,3.046765531240464,1.0808433455177304,4.989242040001229,8.753335734036689,7.312905762247859,2.6805822744905536,3.19928639288417,16.412201044978342,4.146875564957786,4.883450826990127,3.193473752841532,5.246708421822159,7.060415413527855
C0099,1.0655165244937235,4.406483109066694,1.1482676094598476,5.175363324636394,5.3294522926562236,0.40416587764457984,3.6760509138306077,9.781475259911522,5.494490919788448,0.5479906701827464,3.055810789181038,0.23652166384677803,0.18071100908850998,2.633232710849071,0.20515468029952755,4.279780386358368,5.079375338616332,12.553077826616073,5.175363324636394,1.5213376489142276,2.1093814689637056,3.198958893954955,0.18695741051269613,5.5039053446334485,0.09349565469139164,2.4461048525299387,1.1595532586869441,12.649768110956558,13.122318359900806,1.959350958203572,4.980718105561432,5.744967197220661,2.3650361729840923,1.526308811710229,2.089841428346054,4.398339367602544,4.761623917404455,5.6120738743798535,15.96642761819447,1.5241496107384314,0.08928449039943902,0.6783425561523234,3.226869711807319,2.152656735542662,1.9117098101189678,1.660271471998823,0.24592368573746942,7.9915061493966615,1.9785211617298395,2.760152399916021,3.5316375845760635,14.482847910144304,0.27668659420962,2.7787422441915814,0.7023347415453888,3.063377524866669,12.451157925689364,2.188678699891593,0.8645458983649089,4.696243689076959,12.927797280327548,0.21609505122548167,5.332448681466307,5.46213731774839,5.083422752286727,8.858609340826327,9.231600347306948,13.122318359900806,1.686208463161409,0.22310466401880585,5.3220297617848,2.8820569662926103,0.0,5.342874308909452,6.490757083947429,2.3482272499605465,3.7945680704801847,0.5741411489711844,3.99425556382288,0.7196249780534902,4.5558092579297504,1.9536144991808788,16.530064463575084,0.7918277125416685,1.434408879919311,2.121705791345341,3.2118296066755767,7.39635677611419,4.997975709237708,0.37391045568488523,0.49855632811336903,17.10295583057948,1.55373366504488,2.1112052896928932,1.4798037474690635,2.3741752531320146,5.174493954663048
C0100,6.280040355628747,7.463949443025962,6.432320039931566,8.924917372305696,6.80617290457461,5.743880013100385,1.6726759782646659,14.234288320140555,9.84592862675799,4.952727399572434,4.235699860592188,5.189965363955614,5.521860044871615,7.401323980746546,5.5472209263270855,1.0884361551911341,8.603975685200503,16.901386184232,8.924917372305696,4.17706390886894,6.981047491243557,4.285166660149607,5.480388565536989,9.856978659457267,5.420503577004749,3.039361012341765,6.404486567601255,17.295076007673956,17.62903093876408,3.7750673656539826,0.4211426820856357,6.490407218616258,7.18592443954599,4.06603758101592,4.7482463483369495,6.2821687263102115,8.09801942542742,9.895343560974078,20.38572930029077,3.972510287414225,5.428370553048012,5.981272013117435,4.030643385101503,5.781671039756454,6.838644741259762,4.050499729850495,5.5821503880512795,3.3192459720157186,3.5507431726437417,4.3385905629165515,6.502760031654887,18.856058924749785,5.619335983145078,4.069329133032833,6.026708521769164,7.0519363414707765,16.814372908923637,3.538328399885712,5.546412741873279,8.73433899212152,17.86208694324865,5.557911918301451,8.523258600941508,9.59323315014447,8.597228650302343,3.5953348371691343,3.891529661827658,17.62903093876408,6.328978995610928,5.565930020724385,8.55106503774326,7.1043116774755575,5.342874308909452,0.0,9.608597976337288,4.4394150193636195,3.3528591990578693,5.884815533462798,6.72759355648951,4.79954633104263,6.289656905476766,6.868207142923079,21.03004144560231,5.841489665625072,4.226157035986531,6.987861876957737,2.1813791312601736,2.2173497547477723,8.434333641693188,5.7119410921365175,4.851925276197386,22.409690083063552,5.99474036346116,5.68037988358998,4.099536744659138,5.078621380700745,9.289935473088454
